task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action	hardware_type	revision	threads	clusmethod	corrmethod	preout	postout	bsize	gsize	lsize	np	dataset	trial	n_rows	n_cols
112	e3/57b2f7	618333.pbs02	run_experiment		run_experiment (112)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602279029868	1602279036615	1602279446666	416798	411206		296.2	0.3	471257088.0	34883887104.0	491016192.0	34954522624.0	17827700.0	60921852.0	10480.0	1477482.0	32674.0	58661929.0	10697.0	1103.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e3/57b2f7374d445e0bbfd8723c54933f			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	1	4231	112
93	bc/e49872	617560.pbs02	run_experiment		run_experiment (93)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602270965460	1602271483239	1602280846847	9881387	9366133		397.9	0.0	327819264.0	5212950528.0	328536064.0	5281677312.0	24081695.0	63596083.0	12444.0	1476854.0	4008.0	58013873.0	987465.0	23750.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bc/e498720a37a7fcb592ad40e8b9f1b5			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.006	0	4231	112
117	55/97b08a	618338.pbs02	run_experiment		run_experiment (117)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602279194394	1602281331928	1602281441977	2247583	107107		200.1	0.2	690323456.0	30680309760.0	690323456.0	30818922496.0	18642824.0	60978054.0	13387.0	1477927.0	143228834.0	58698793.0	6046.0	1792.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/55/97b08a4ad301783184eff394ede9bd			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	1	4231	112
95	37/c2fe79	617574.pbs02	run_experiment		run_experiment (95)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602271340931	1602279311588	1602281736969	10396038	2425283		281.2	0.4	598130688.0	4976246784.0	598994944.0	5192802304.0	22221483.0	62638559.0	12019.0	1477120.0	2011057.0	58013873.0	2935832.0	69328.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/37/c2fe7977a62f9b4a1ed389e9ba8351			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.006	0	4231	112
109	cb/ef4261	618082.pbs02	run_experiment		run_experiment (109)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602277219644	1602277226366	1602281942007	4722363	4715199		295.2	0.4	533733376.0	4933664768.0	534982656.0	5189836800.0	22200956.0	62528828.0	11873.0	1476871.0	2101162.0	58013873.0	1002090.0	14950.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/cb/ef426188ef627e0b4d3e34356f654f			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.006	1	4231	112
125	84/e776fe	618543.pbs02	run_experiment		run_experiment (125)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602281740258	1602281747022	1602284187350	2447092	2438961		474.2	0.6	856686592.0	7119728640.0	858091520.0	7498719232.0	27027578.0	64868269.0	13733.0	1477562.0	3334067.0	58022065.0	3713352.0	17536.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/84/e776fee3cb8bea1d29b2994b3a471a			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.006	2	4231	112
126	0c/bf10a4	618704.pbs02	run_experiment		run_experiment (126)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602284190963	1602284197362	1602284607402	416439	409352		198.3	0.3	468672512.0	34883887104.0	486936576.0	34950995968.0	17828059.0	60922825.0	10495.0	1477491.0	28578.0	58670121.0	9816.0	3757.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/0c/bf10a41d7bdd60ff9ed22c506384a6			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	2	4231	112
124	d9/26b595	618464.pbs02	run_experiment		run_experiment (124)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602280850305	1602280856877	1602285592512	4742207	4735016		493.5	0.5	754831360.0	6961598464.0	754831360.0	7283322880.0	27007145.0	64800430.0	13558.0	1477304.0	3346346.0	58013873.0	1691245.0	156623.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d9/26b595eedf74934a8ba0ace361c4b6			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.006	2	4231	112
108	c0/c9f4ff	618059.pbs02	run_experiment		run_experiment (108)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602276451595	1602276458448	1602285862534	9410939	9403178		98.8	0.2	290193408.0	2784694272.0	290213888.0	2911608832.0	17429474.0	60286005.0	10186.0	1476405.0	4010.0	58013873.0	757705.0	7348.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/c0/c9f4ff2c70122c0e42cec839e779e7			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.006	1	4231	112
18	bc/0704d7	616835.pbs02	run_experiment		run_experiment (18)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265828415	1602265831736	1602287331400	21502985	21497483		298.8	0.3	493420544.0	4760043520.0	493813760.0	4948844544.0	26806392.0	141548386.0	12075.0	2814264.0	4008.0	137044520.0	1521805.0	273491.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bc/0704d72a8cde9d9a81d05f491f0537			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.008	1	5641	150
132	18/df071a	619278.pbs02	run_experiment		run_experiment (132)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602287334802	1602287337181	1602287446516	111714	105008		198.2	0.2	715067392.0	30713700352.0	715067392.0	30780809216.0	18655719.0	60984908.0	13412.0	1478013.0	125300642.0	58690601.0	6708.0	2385.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/18/df071a96162562e30aca241bd59586			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	2	4231	112
3	9c/59ba27	616822.pbs02	run_experiment		run_experiment (3)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265791626	1602265796681	1602288681694	22890068	22817538		397.3	0.0	321384448.0	5225291776.0	322576384.0	5293678592.0	30221872.0	142626867.0	12803.0	2814340.0	89427878.0	137044520.0	2575099.0	34866.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/9c/59ba2783bde07ec7fef5cce443e652			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.008	0	5641	150
33	4d/b4b7ed	616847.pbs02	run_experiment		run_experiment (33)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265859885	1602265866751	1602288796889	22937004	22930496		397.1	0.1	343568384.0	5225312256.0	344354816.0	5293699072.0	30221876.0	142627614.0	12803.0	2814336.0	8104.0	137052712.0	2920827.0	214278.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/4d/b4b7eda7b288cb3dd0b34366c2fd83			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.008	2	5641	150
44	48/fbea58	616860.pbs02	run_experiment		run_experiment (44)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265894032	1602288961901	1602289042735	23148703	78917		293.9	0.2	752160768.0	30816288768.0	752160768.0	30979534848.0	20235280.0	140190372.0	13607.0	2816043.0	3563424.0	137742128.0	15487.0	167.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/48/fbea58ef71fcc09baa3b6d45ebc1f3			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.008	2	5641	150
68	41/a74851	616920.pbs02	run_experiment		run_experiment (68)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602266269668	1602289061939	1602289066942	22797274	4109		61.4	0.3	455827456.0	34744004608.0	481341440.0	34954022912.0	15815404.0	3020751.0	10210.0	550.0	8302496.0	721954.0	1545.0	21.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/41/a74851032ebf60032e609512084b98			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.001	1	706	18
94	96/32a4af	617559.pbs02	run_experiment		run_experiment (94)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602270932104	1602271357584	1602289762895	18830791	18406647		199.5	0.0	205217792.0	3345891328.0	206053376.0	3413467136.0	19294127.0	61343952.0	10781.0	1476446.0	8104.0	58022065.0	369094.0	33467.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/96/32a4afd4307dec10f499e705ba62a7			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	0	4231	112
97	86/022306	617575.pbs02	run_experiment		run_experiment (97)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602271350306	1602271357597	1602290062956	18712650	18705474		99.6	0.2	284712960.0	29913227264.0	285544448.0	30111305728.0	17805460.0	60280234.0	10330.0	1476344.0	2015136.0	58022065.0	553840.0	20769.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/86/0223068556859daccdbb1015240aea			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	0	4231	112
123	60/403df7	618524.pbs02	run_experiment		run_experiment (123)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602281445271	1602281957663	1602291097297	9652026	9135061		298.4	0.3	481210368.0	4784455680.0	481488896.0	4977815552.0	22192629.0	62517241.0	11794.0	1476772.0	8106.0	58013873.0	655030.0	25301.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/60/403df72bcdbe9f96427d81ecb89c89			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.006	2	4231	112
142	d6/d77964	620190.pbs02	run_experiment		run_experiment (142)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602291100743	1602291107305	1602293237597	2136854	2128410		299.3	0.3	480772096.0	35089244160.0	492261376.0	35223142400.0	21382850.0	293263865.0	10951.0	4994881.0	5517218.0	291005689.0	45710.0	19684.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d6/d77964a95879cde463dd35e8841692			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.010	0	7051	188
107	8b/a107c2	618051.pbs02	run_experiment		run_experiment (107)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602276361295	1602276368443	1602295117841	18756546	18753332		199.1	0.0	201003008.0	3345448960.0	202756096.0	3413327872.0	19297408.0	61343201.0	10782.0	1476443.0	4010.0	58013873.0	858711.0	19333.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/8b/a107c284d36c79acd8a2780d52f21d			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.006	1	4231	112
29	ec/21c26c	616843.pbs02	run_experiment		run_experiment (29)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265848798	1602295252804	1602295332812	29484014	79680		203.0	0.2	742211584.0	30802313216.0	742211584.0	30898118656.0	20237612.0	140199442.0	13586.0	2816022.0	118688.0	137733936.0	13209.0	1636.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ec/21c26c668aac0bfadfd5a4e85fc402			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.008	1	5641	150
59	c6/9bbbd1	616872.pbs02	run_experiment		run_experiment (59)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602265925147	1602295442833	1602295447831	29522684	3580		64.6	0.2	656506880.0	30515335168.0	703938560.0	30776184832.0	16656152.0	3192830.0	13207.0	1162.0	32672.0	742434.0	5506.0	22.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/c6/9bbbd184dadef7a2eca792ecbba17d			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.001	0	706	18
72	33/dff1db	616926.pbs02	run_experiment		run_experiment (72)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602266299657	1602295468702	1602295468713	29169056	3477		66.3	0.2	649658368.0	30444634112.0	649658368.0	30517334016.0	16633524.0	3088754.0	13107.0	1031.0	44960.0	742434.0	3369.0	14.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/33/dff1dba0829efee6eed97a1119cb77			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.001	1	706	18
148	9b/6847bb	620719.pbs02	run_experiment		run_experiment (148)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602295471821	1602295477970	1602295808001	336180	328426		200.2	0.2	735232000.0	30828158976.0	735232000.0	30962376704.0	22204793.0	293383419.0	13736.0	4995400.0	5513122.0	291026169.0	11336.0	3850.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/9b/6847bbf6ff0487acfbf6e96117a2b5			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.010	0	7051	188
82	33/c59b51	616949.pbs02	run_experiment		run_experiment (82)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602266935308	1602295822914	1602295828803	28893495	3991		66.5	0.3	446095360.0	34591424512.0	473841664.0	34763038720.0	15814044.0	3018245.0	10192.0	528.0	102304.0	713762.0	1448.0	32.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/33/c59b51fe446544984a5a51a8cdaf46			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.001	2	706	18
145	9b/5db9c8	620711.pbs02	run_experiment		run_experiment (145)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602295336248	1602295342928	1602295883005	546757	543013		296.1	0.3	515354624.0	35122307072.0	531529728.0	35280306176.0	21396046.0	293412127.0	10806.0	4994816.0	28578.0	290997497.0	49809.0	831.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/9b/5db9c85ace9d10d96c89d842f6cb67			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.010	0	7051	188
147	c8/79e046	620718.pbs02	run_experiment		run_experiment (147)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602295451011	1602295457928	1602296083038	632026	625646		200.6	0.2	715304960.0	30872915968.0	716574720.0	31006949376.0	22209916.0	293322809.0	13861.0	4995461.0	5513122.0	291026169.0	16886.0	8434.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/c8/79e046e65bd24fa873c7f29dd728fc			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.010	0	7051	188
149	2a/2279ff	620750.pbs02	run_experiment		run_experiment (149)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602295831875	1602296088038	1602296248976	417101	163254		209.7	0.2	759586816.0	30853685248.0	759586816.0	30877118464.0	22227626.0	293496522.0	13767.0	4995727.0	36770.0	291034361.0	10487.0	3268.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/2a/2279fff872480a297ca687cbb2db82			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.010	0	7051	188
89	23/3fa06d	617547.pbs02	run_experiment		run_experiment (89)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602270740550	1602296257965	1602296262972	25522422	3535		66.3	0.2	660086784.0	30456807424.0	705142784.0	30841094144.0	16656078.0	3193576.0	13211.0	1164.0	32672.0	750626.0	5791.0	29.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/23/3fa06dc69b93af96bb55053b9826be			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.001	2	706	18
99	55/de821c	617581.pbs02	run_experiment		run_experiment (99)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602271480254	1602296272972	1602296383006	24902752	107724		194.1	0.3	489623552.0	34839117824.0	509378560.0	34946732032.0	17840578.0	61065969.0	10534.0	1477587.0	2068384.0	58670121.0	4104.0	614.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/55/de821cf01162f3bde64dfe33abbcfa			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.006	0	4231	112
103	52/dfc2f8	618036.pbs02	run_experiment		run_experiment (103)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602276271242	1602296393005	1602296453006	20181764	55818		195.4	0.2	728145920.0	30790647808.0	728145920.0	30979497984.0	18660652.0	61038847.0	13397.0	1478090.0	2039714.0	58690601.0	4878.0	1337.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/52/dfc2f80d018273e007f05da283b7e4			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.006	0	4231	112
98	6e/b5f22a	617580.pbs02	run_experiment		run_experiment (98)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602271465748	1602296277967	1602296482995	25017247	206012		291.7	0.3	484536320.0	34758139904.0	498925568.0	34887491584.0	17835209.0	60972146.0	10467.0	1477497.0	32672.0	58661929.0	8987.0	525.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6e/b5f22a554b6d8ee3f0fd6608fe2cec			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.006	0	4231	112
104	64/85f814	618040.pbs02	run_experiment		run_experiment (104)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602276301229	1602296488894	1602296518007	20216778	30118		200.0	0.2	731533312.0	30795198464.0	731533312.0	30968537088.0	18674083.0	61152442.0	13469.0	1478321.0	28578.0	58690601.0	4556.0	584.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/64/85f814475200ae5c7cb218a0dae7ca			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.006	0	4231	112
