task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	sample_id	sra_bytes
7659	3399843.pbs02	fastq_dump	SRX160963	fastq_dump (SRX160963)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013004438	1630013013318	1630013740052	735614	711563		37.1	0.2	74760192.0	191188992.0	76607488.0	249909248.0	2993312030.0	14173011144.0	10801.0	108250.0	3007981034.0	14173008820.0	733938.0	3096.0	/scratch1/btsheal/work/d1/7a645f07ba2da2adde9ca53abf41ed			SRX160963	2.99081e+09
1899	3391780.pbs02	fastq_dump	SRX328790	fastq_dump (SRX328790)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991027960	1629991037377	1629991343378	315418	301698		58.1	0.2	69287936.0	186212352.0	69304320.0	244109312.0	1645981846.0	8731340990.0	8851.0	66733.0	1660650866.0	8731338664.0	571467.0	2661.0	/scratch1/btsheal/work/d1/db7ca88743e1ed39f6397262617013			SRX328790	1643479337
5455	3396977.pbs02	fastq_dump	SRX1672279	fastq_dump (SRX1672279)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004625997	1630004636098	1630004651100	25103	13480		34.5	0.2	62861312.0	111841280.0	62861312.0	111857664.0	17596000.0	150715843.0	1296.0	1268.0	32265017.0	150713526.0	20673.0	271.0	/scratch1/btsheal/work/d2/149e243c47cb934af19c5562f8b926			SRX1672279	15063546
8922	3402114.pbs02	fastq_dump	SRX2248564	fastq_dump (SRX2248564)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017817435	1630017830134	1630018049678	232243	225233		65.6	0.1	44605440.0	161923072.0	44605440.0	228667392.0	1003307485.0	4831467931.0	102959.0	37082.0	1016362022.0	4831463398.0	459765.0	720.0	/scratch1/btsheal/work/d2/3561061816265bee2dac7d533578d4			SRX2248564	999619953
7613	3399767.pbs02	fastq_dump	SRX2963198	fastq_dump (SRX2963198)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012828632	1630012831501	1630013430995	602363	588325		45.1	0.2	67584000.0	185303040.0	67584000.0	247787520.0	3109984250.0	19934246833.0	16331.0	152206.0	3124653250.0	19934244498.0	1188378.0	4472.0	/scratch1/btsheal/work/d2/47cf1416993ac645613a5d7ced8428			SRX2963198	3.10751e+09
3453	3393813.pbs02	fastq_dump	SRX210712	fastq_dump (SRX210712)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996990418	1629997005153	1629997130861	140443	117067		43.7	0.2	83738624.0	199012352.0	83738624.0	259452928.0	186060217.0	1859141742.0	1876.0	14303.0	200729243.0	1859139424.0	102867.0	1196.0	/scratch1/btsheal/work/d2/4af693fbd69a62ec92e11e4507ef5f			SRX210712	183531647
6544	3398283.pbs02	fastq_dump	SRX2190857	fastq_dump (SRX2190857)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008755060	1630008761511	1630008882078	127018	96233		40.5	0.1	44040192.0	161574912.0	44150784.0	228311040.0	98356024.0	961907534.0	9155.0	7458.0	113025006.0	961905126.0	62098.0	1386.0	/scratch1/btsheal/work/d2/f7a6a0d8fe1ff4ae268235b67dfbce			SRX2190857	95871118
8669	3401869.pbs02	fastq_dump	SRX2538587	fastq_dump (SRX2538587)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016831663	1630016841579	1630017124028	292365	276090		45.2	0.2	65744896.0	183242752.0	65744896.0	244625408.0	1242293072.0	6316715193.0	6711.0	48311.0	1256962087.0	6316712860.0	376972.0	2186.0	/scratch1/btsheal/work/d3/14b9c720cb6fc7e6bad0fbfe40bfbc			SRX2538587	1239783465
5537	3397066.pbs02	fastq_dump	SRX465242	fastq_dump (SRX465242)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004939927	1630004955728	1630005054285	114358	89844		33.8	0.2	77725696.0	184184832.0	77778944.0	246530048.0	116455286.0	1185365902.0	1951.0	9162.0	131124304.0	1185363578.0	62242.0	396.0	/scratch1/btsheal/work/d4/00e142d132c94ee5d9f3f81c564039			SRX465242	113927300
4781	3396246.pbs02	fastq_dump	SRX1648375	fastq_dump (SRX1648375)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002033251	1630002043628	1630004397274	2364023	2352727		46.5	0.1	46747648.0	164290560.0	46936064.0	229453824.0	11593476260.0	49231245907.0	530715.0	375724.0	11608145278.0	49231243570.0	3880895.0	12006.0	/scratch1/btsheal/work/d4/a3ae8126adde4e0c28c2a251764c05			SRX1648375	1.15931e+10
6898	3398657.pbs02	fastq_dump	SRX2248185	fastq_dump (SRX2248185)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010115018	1630010124694	1630010716858	601840	588110		32.0	0.2	71184384.0	188440576.0	71307264.0	247332864.0	2243787280.0	14465737407.0	12356.0	110484.0	2258456288.0	14465735074.0	788681.0	2370.0	/scratch1/btsheal/work/d5/246d85016451aa0a91dec09685932d			SRX2248185	2.2413e+09
6202	3397934.pbs02	fastq_dump	SRX1882491	fastq_dump (SRX1882491)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007457063	1630007477093	1630007677507	220444	198870		52.2	0.2	66326528.0	183115776.0	66359296.0	244600832.0	636713864.0	4247424026.0	3816.0	32524.0	651382881.0	4247421696.0	224792.0	2387.0	/scratch1/btsheal/work/d5/c1e40443ce833799bf68ba80aa401f			SRX1882491	634191227
3507	3393867.pbs02	fastq_dump	SRX3029011	fastq_dump (SRX3029011)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997189536	1629997199322	1629997471201	281665	259020		50.2	0.1	45748224.0	163209216.0	45748224.0	229900288.0	318368013.0	3251764470.0	36583.0	24927.0	333041135.0	3251762140.0	205226.0	4365.0	/scratch1/btsheal/work/d6/18b645730d6c58fa3a45a05642a061			SRX3029011	316235972
8205	3400911.pbs02	fastq_dump	SRX1555357	fastq_dump (SRX1555357)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015042355	1630015054438	1630015411785	369430	356797		55.2	0.9	292630528.0	1139335168.0	292630528.0	1193730048.0	930953525.0	6215367381.0	77025.0	51074.0	927821313.0	6215352874.0	483680.0	1771.0	/scratch1/btsheal/work/d6/2f7d3d89b69610908c9d058d91b535			SRX1555357	914612588
1849	3391725.pbs02	fastq_dump	SRX2752577	fastq_dump (SRX2752577)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990818389	1629990828251	1629991002351	183962	173088		66.7	0.2	66899968.0	183226368.0	68481024.0	243699712.0	445248458.0	4550472774.0	4046.0	34836.0	459917478.0	4550470444.0	273092.0	1118.0	/scratch1/btsheal/work/d6/a687012d2c23aa22d83eee251c3b4a			SRX2752577	442726119
7699	3399909.pbs02	fastq_dump	SRX704284	fastq_dump (SRX704284)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013154248	1630013164048	1630013399862	245614	233729		65.7	0.2	66007040.0	182820864.0	67760128.0	243261440.0	597626322.0	6178372339.0	4941.0	47256.0	612295335.0	6178370010.0	340922.0	1358.0	/scratch1/btsheal/work/d6/de5233f858c0563a5b44d83e567a62			SRX704284	595107692
5197	3396692.pbs02	fastq_dump	SRX3060010	fastq_dump (SRX3060010)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003619567	1630003631127	1630003691130	71563	58829		50.9	0.1	44314624.0	161632256.0	44408832.0	228249600.0	72088752.0	726394132.0	7217.0	5661.0	86757734.0	726391724.0	58035.0	1588.0	/scratch1/btsheal/work/d7/bbf7b58a3df5c02580b29222d603ed			SRX3060010	69596096
844	3390092.pbs02	fastq_dump	DRX088909	fastq_dump (DRX088909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986987003	1629986998614	1629987047490	60487	50877		69.3	0.2	65634304.0	182693888.0	66609152.0	245784576.0	210168778.0	1402263428.0	2076.0	10817.0	224841915.0	1402261114.0	84384.0	869.0	/scratch1/btsheal/work/d7/bc2c73775181401ee99f5773b0a92f			DRX088909	207643495
5886	3397453.pbs02	fastq_dump	SRX2024356	fastq_dump (SRX2024356)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006290104	1630006302411	1630006977446	687342	673676		51.2	0.1	45293568.0	162947072.0	45441024.0	228978688.0	2102659661.0	18663853803.0	203287.0	142512.0	2117328672.0	18663851470.0	1374598.0	1307.0	/scratch1/btsheal/work/d8/38a7b6ea0f86ff6b87f109815488fd			SRX2024356	2100954506
3014	3393392.pbs02	fastq_dump	SRX1604415	fastq_dump (SRX1604415)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995303287	1629995311543	1629995336997	33710	21544		46.6	0.2	68460544.0	116932608.0	68460544.0	116948992.0	44047936.0	346014370.0	1301.0	2758.0	58716971.0	346012048.0	28993.0	284.0	/scratch1/btsheal/work/d9/23a00c2a2a1ad5314e231e02055607			SRX1604415	41514117
1051	3390879.pbs02	fastq_dump	ERX1366499	fastq_dump (ERX1366499)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987916010	1629987932501	1629988228455	312445	291354		41.2	0.2	64897024.0	182292480.0	65077248.0	243744768.0	923396423.0	6480396441.0	5166.0	49560.0	938065627.0	6480394130.0	359091.0	2079.0	/scratch1/btsheal/work/d9/2c9ff95d8f537dd3005f04cf5ab03e			ERX1366499	920879262
6357	3398098.pbs02	fastq_dump	SRX1067531	fastq_dump (SRX1067531)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008110995	1630008126649	1630009006597	895602	867313		35.8	0.2	63549440.0	181456896.0	63647744.0	244441088.0	4007661236.0	20320541311.0	18906.0	155152.0	4022330239.0	20320538978.0	1112823.0	5668.0	/scratch1/btsheal/work/d9/a2a5d9c1ad52a31c04a7d5a0767c68			SRX1067531	4.0052e+09
6764	3398520.pbs02	fastq_dump	SRX2519578	fastq_dump (SRX2519578)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009609191	1630009619641	1630009852376	243185	226066		37.7	0.2	63873024.0	181641216.0	64442368.0	244699136.0	1087355339.0	5261498058.0	6977.0	40262.0	1102024361.0	5261495730.0	334924.0	8225.0	/scratch1/btsheal/work/d9/a5e291ee97f992e2ae027b2c2b1067			SRX2519578	1084846924
6463	3398216.pbs02	fastq_dump	SRX2095226	fastq_dump (SRX2095226)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008495324	1630008502850	1630008700736	205412	194870		71.9	0.2	66191360.0	182984704.0	66727936.0	243744768.0	757608425.0	5867378394.0	4781.0	44883.0	772277447.0	5867376064.0	355589.0	1719.0	/scratch1/btsheal/work/d9/c70751fab06b28e57f12915a82bd2d			SRX2095226	755089757
3942	3394836.pbs02	fastq_dump	SRX4171027	fastq_dump (SRX4171027)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998853084	1629998864509	1629998885158	32074	17688		39.0	0.2	59703296.0	108228608.0	59703296.0	108244992.0	38384416.0	256641743.0	1356.0	2077.0	53053458.0	256639426.0	19095.0	301.0	/scratch1/btsheal/work/da/003f700ed5ef5c741cc81248905f83			SRX4171027	35852018
3460	3393823.pbs02	fastq_dump	SRX2628405	fastq_dump (SRX2628405)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997019964	1629997030727	1629997371190	351226	340571		42.9	0.1	44675072.0	162250752.0	44736512.0	228667392.0	1086268591.0	7559225871.0	66631.0	57792.0	1100937607.0	7559223538.0	448665.0	6118.0	/scratch1/btsheal/work/da/56a17fb0b8b5fbbbd552703179d622			SRX2628405	1084013596
5514	3397049.pbs02	fastq_dump	SRX950682	fastq_dump (SRX950682)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004876483	1630004885684	1630005238683	362200	352254		54.1	0.2	64253952.0	181641216.0	64303104.0	243814400.0	2328202143.0	12734477752.0	12186.0	97276.0	2342871143.0	12734475418.0	870802.0	3154.0	/scratch1/btsheal/work/da/63277670f12ecc6357cfc37076bb91			SRX950682	2.32571e+09
8656	3401856.pbs02	fastq_dump	SRX2035613	fastq_dump (SRX2035613)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016774536	1630016786398	1630017650895	876359	852666		44.8	0.2	64929792.0	182476800.0	65130496.0	244637696.0	5381224431.0	27068851997.0	24641.0	206638.0	5395893436.0	27068849662.0	1719075.0	7126.0	/scratch1/btsheal/work/da/78b2d00a3b14b17a04fc8cf3e26efc			SRX2035613	5.37879e+09
9090	3402275.pbs02	fastq_dump	SRX015844	fastq_dump (SRX015844)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018434959	1630018438691	1630018476862	41903	28807		42.4	0.2	67772416.0	116334592.0	67772416.0	116350976.0	54431465.0	451999357.0	1371.0	3567.0	69100485.0	451997042.0	30811.0	1389.0	/scratch1/btsheal/work/da/8262ba5445d7df4680b4d5e2c9d35d			SRX015844	51898970
5819	3397352.pbs02	fastq_dump	SRX2839573	fastq_dump (SRX2839573)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006046478	1630006062440	1630006512564	466086	442531		47.3	0.2	63942656.0	180699136.0	63954944.0	244563968.0	1172524774.0	8784304689.0	6596.0	67137.0	1187193801.0	8784302360.0	431119.0	2792.0	/scratch1/btsheal/work/da/826cf8683773af1759247a611b1adf			SRX2839573	1170018001
4453	3395410.pbs02	fastq_dump	SRX2480806	fastq_dump (SRX2480806)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000814588	1630000825794	1630000892317	77729	55729		15.4	0.1	44646400.0	162652160.0	44990464.0	228978688.0	105514911.0	353087442.0	6968.0	2813.0	120183909.0	353085042.0	41221.0	223.0	/scratch1/btsheal/work/db/3192a81a2ea8de6d532629531399f4			SRX2480806	103020720
1782	3391663.pbs02	fastq_dump	SRX1704987	fastq_dump (SRX1704987)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990560390	1629990642986	1629990734541	174151	91514		66.8	0.2	62844928.0	180293632.0	63369216.0	243269632.0	525146286.0	2794415833.0	3796.0	21438.0	539815307.0	2794413508.0	186075.0	1060.0	/scratch1/btsheal/work/db/4c0736383c71733a2e531ea6052028			SRX1704987	522647830
5417	3396936.pbs02	fastq_dump	SRX2519599	fastq_dump (SRX2519599)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004458364	1630004472419	1630005031386	573022	551257		32.4	0.2	64282624.0	181673984.0	64573440.0	243888128.0	2280801426.0	11525181205.0	13811.0	88050.0	2295470439.0	11525178870.0	616961.0	4056.0	/scratch1/btsheal/work/db/bc8307a1da8af0f8f8345fec569e29			SRX2519599	2.27832e+09
4563	3395520.pbs02	fastq_dump	SRX4170342	fastq_dump (SRX4170342)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001222473	1630001234010	1630001327123	104650	82047		31.9	0.2	70004736.0	186277888.0	70004736.0	245239808.0	138624622.0	1025087699.0	1821.0	7939.0	153293634.0	1025085374.0	61309.0	481.0	/scratch1/btsheal/work/dc/12ecd3556a81e52c26054a2ef5c067			SRX4170342	136094088
4224	3395169.pbs02	fastq_dump	SRX3060069	fastq_dump (SRX3060069)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999940894	1629999950350	1629999980372	39478	29325		42.2	0.1	43524096.0	161226752.0	43524096.0	228175872.0	40372930.0	292737716.0	3652.0	2353.0	55041914.0	292735308.0	28556.0	1789.0	/scratch1/btsheal/work/dc/b3498554eba7a4756d10c4d1b0cd60			SRX3060069	37866008
3227	3393595.pbs02	fastq_dump	SRX1604271	fastq_dump (SRX1604271)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996119522	1629996129285	1629996154276	34754	21710		36.5	0.2	66797568.0	115625984.0	66838528.0	115683328.0	28867315.0	252300465.0	1273.0	2043.0	43536345.0	252298144.0	22919.0	263.0	/scratch1/btsheal/work/dc/d6b40761d1e5a75766723bd37a0cb8			SRX1604271	26334309
1477	3391297.pbs02	fastq_dump	ERX204404	fastq_dump (ERX204404)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989480094	1629989487818	1629990615923	1135829	1117521		51.0	0.2	73048064.0	189517824.0	76435456.0	248238080.0	3719844733.0	23395557654.0	15376.0	178612.0	3734513758.0	23395555330.0	1260286.0	22901.0	/scratch1/btsheal/work/dc/e9bdbe33a75dd3c1755c48f2527210			ERX204404	3.71738e+09
2171	3392571.pbs02	fastq_dump	SRX1586781	fastq_dump (SRX1586781)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992099228	1629992108706	1629992378444	279216	262568		54.5	0.2	65871872.0	182804480.0	67919872.0	244908032.0	823630378.0	5506563370.0	4931.0	42130.0	838299393.0	5506561040.0	334703.0	1796.0	/scratch1/btsheal/work/dd/2b1db4eebd69dcd3f33bf6e5bde740			SRX1586781	821109279
7475	3399522.pbs02	fastq_dump	SRX2996422	fastq_dump (SRX2996422)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012266071	1630012288962	1630012754668	488597	459247		56.3	0.1	45953024.0	163373056.0	46092288.0	229912576.0	590195082.0	6300095210.0	69299.0	48184.0	604864096.0	6300092880.0	413737.0	8354.0	/scratch1/btsheal/work/dd/3118da5545820040707dd2a54600ff			SRX2996422	588193028
4810	3396283.pbs02	fastq_dump	SRX386865	fastq_dump (SRX386865)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002128754	1630002145580	1630002520861	392107	383187		45.9	0.2	64040960.0	181694464.0	64204800.0	244199424.0	1854025241.0	9396632712.0	9391.0	71809.0	1868694264.0	9396630380.0	560854.0	3160.0	/scratch1/btsheal/work/dd/48d670cd603ec077abf883ebf79edc			SRX386865	1851524796
5107	3396586.pbs02	fastq_dump	SRX2519687	fastq_dump (SRX2519687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003216582	1630003231719	1630003463088	246506	210369		59.5	0.2	63475712.0	181288960.0	63848448.0	243908608.0	1494714980.0	7432006503.0	9347.0	56820.0	1509388091.0	7432004170.0	490040.0	2350.0	/scratch1/btsheal/work/dd/8222b289452f465d2142629d65dbf3			SRX2519687	1492215765
7484	3399536.pbs02	fastq_dump	SRX1460204	fastq_dump (SRX1460204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012300104	1630012311761	1630012658820	358716	342947		50.2	0.1	45219840.0	162897920.0	45264896.0	229531648.0	876622285.0	5617465336.0	35612.0	42976.0	891291301.0	5617463006.0	367708.0	6015.0	/scratch1/btsheal/work/dd/8e28bd23408419da412b196880364a			SRX1460204	874274569
7864	3400079.pbs02	fastq_dump	SRX2947141	fastq_dump (SRX2947141)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013775557	1630013794579	1630014011936	236379	207340		28.1	0.1	44478464.0	162017280.0	44478464.0	228802560.0	562538378.0	2926400171.0	25262.0	22446.0	577207402.0	2926397846.0	191833.0	476.0	/scratch1/btsheal/work/de/90435e50ec1bfa633e8f9cd6a40601			SRX2947141	560117965
5838	3397365.pbs02	fastq_dump	SRX4170185	fastq_dump (SRX4170185)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006106777	1630006118012	1630006178663	71886	47394		31.8	0.2	65363968.0	182173696.0	65478656.0	243097600.0	74070765.0	585132150.0	1556.0	4583.0	88739785.0	585129828.0	42522.0	313.0	/scratch1/btsheal/work/de/c5e459d09737ea963f8f3868e61b22			SRX4170185	71539158
5117	3396601.pbs02	fastq_dump	SRX384126	fastq_dump (SRX384126)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003262438	1630003279307	1630004062273	799835	782155		52.3	0.2	69820416.0	186933248.0	71065600.0	245276672.0	2355826192.0	16571260869.0	14053.0	126849.0	2365651977.0	16571252426.0	233457.0	1473.0	/scratch1/btsheal/work/df/77a5cdc5804aedb6382456817bc6a8			SRX384126	2.34854e+09
9543	3402753.pbs02	fastq_dump	SRX853396	fastq_dump (SRX853396)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020155452	1630020167621	1630021297245	1141793	1125185		37.7	0.1	47357952.0	164491264.0	47624192.0	229163008.0	4140502838.0	17872436794.0	241203.0	136475.0	4155171855.0	17872434460.0	1376273.0	1944.0	/scratch1/btsheal/work/df/8a53ddce97d4e23de93f19d058bfe0			SRX853396	4.13894e+09
8958	3402152.pbs02	fastq_dump	SRX2327307	fastq_dump (SRX2327307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017952717	1630017959428	1630018336295	383578	375148		63.5	0.1	44572672.0	162496512.0	44736512.0	228818944.0	1672632830.0	10292607606.0	78857.0	78646.0	1687305919.0	10292605190.0	679735.0	1050.0	/scratch1/btsheal/work/df/8c47f998454ea96131d299e715f05c			SRX2327307	1670426723
9210	3402384.pbs02	fastq_dump	SRX2860550	fastq_dump (SRX2860550)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018890174	1630018906867	1630019469252	579078	564520		33.8	0.2	67944448.0	185810944.0	67944448.0	247361536.0	2165846525.0	14595988789.0	12231.0	111478.0	2180515535.0	14595986454.0	841330.0	6345.0	/scratch1/btsheal/work/df/b839e496f0bfd72a23304b0c367019			SRX2860550	2.16336e+09
8049	3400254.pbs02	fastq_dump	SRX4170905	fastq_dump (SRX4170905)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014486861	1630014501047	1630014546022	59161	40479		24.9	0.2	65130496.0	182177792.0	68206592.0	246030336.0	57217864.0	385210736.0	1451.0	3057.0	71886882.0	385208414.0	31229.0	247.0	/scratch1/btsheal/work/df/c27b01186960b36d539a738fda01a2			SRX4170905	54685066
4292	3395266.pbs02	fastq_dump	SRX860732	fastq_dump (SRX860732)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000221388	1630000227479	1630001983727	1762339	1745118		33.5	0.2	64540672.0	182370304.0	65421312.0	243200000.0	8593630165.0	43731563706.0	44075.0	333764.0	8608299170.0	43731561378.0	2730692.0	23034.0	/scratch1/btsheal/work/e0/b4eaad56e61af87e58720188b2f4f1			SRX860732	8.5913e+09
3794	3394672.pbs02	fastq_dump	ERX1946880	fastq_dump (ERX1946880)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998310053	1629998316999	1629998703874	393821	386247		60.7	0.2	64765952.0	182603776.0	65003520.0	244051968.0	2875631985.0	14817240841.0	14046.0	113166.0	2890301008.0	14817238506.0	1029897.0	4633.0	/scratch1/btsheal/work/e1/734a0cf477c5098dd897fc55c6f117			ERX1946880	2.87315e+09
4551	3395507.pbs02	fastq_dump	SRX386469	fastq_dump (SRX386469)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001179824	1630001193753	1630001386762	206938	191977		52.4	0.2	76800000.0	193331200.0	79413248.0	250216448.0	502305953.0	3829955009.0	4301.0	29339.0	516974985.0	3829952684.0	229968.0	1988.0	/scratch1/btsheal/work/e1/b77f0b2fa7467610e63735382f38fc			SRX386469	499786155
871	3390123.pbs02	fastq_dump	DRX099520	fastq_dump (DRX099520)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987102462	1629987112570	1629987167505	65043	54893		59.4	0.1	44855296.0	162889728.0	44998656.0	229281792.0	191085534.0	1361560342.0	15958.0	10507.0	205758642.0	1361558024.0	102155.0	408.0	/scratch1/btsheal/work/e1/d9fe2fcbc7e972c8343efbc5e61d37			DRX099520	188627435
1865	3391742.pbs02	fastq_dump	SRX1609645	fastq_dump (SRX1609645)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990879472	1629990887390	1629990956262	76790	68171		71.8	0.2	67985408.0	184442880.0	69652480.0	244883456.0	242632137.0	1804581649.0	2426.0	13886.0	257305272.0	1804579328.0	106599.0	863.0	/scratch1/btsheal/work/e2/044b85245b3cbab69aaa45e00b4f05			SRX1609645	240102717
