task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3479	1379341	read_sample_file	SRX3862370.sample.csv	read_sample_file (SRX3862370.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996950023	1629996955419	1629996961614	11591	27		47.1	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/7c/6c7d74f4b36af9a4f6b5d2bd586758		
8716	1512091	read_sample_file	SRX1734634.sample.csv	read_sample_file (SRX1734634.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016816519	1630016816591	1630016849333	32814	5312		0.4	0.0	0.0	0.0	0.0	0.0	55102.0	367.0	125.0	13.0	301305.0	0.0	0.0	0.0	/scratch1/btsheal/work/7c/cbde11861a6ca54b4cf598706873dd		
4167	1396791	read_sample_file	SRX3699490.sample.csv	read_sample_file (SRX3699490.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999503414	1629999503465	1629999504415	1001	36		40.0	0.0	0.0	0.0	0.0	0.0	55027.0	292.0	124.0	13.0	301228.0	0.0	0.0	0.0	/scratch1/btsheal/work/7c/e6417d94407aca3c6d51530f26da32		
7629	1484556	read_sample_file	SRX157541.sample.csv	read_sample_file (SRX157541.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012729725	1630012729800	1630012757015	27290	31		38.1	0.0	0.0	0.0	0.0	0.0	54990.0	257.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/7c/eab95e99147716ae04bef53fe22a28		
4062	1393821	read_sample_file	SRX868597.sample.csv	read_sample_file (SRX868597.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999122034	1629999127304	1629999139041	17007	29		33.3	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/7d/313c80c0f4233adf407f9177167638		
8004	1494349	read_sample_file	SRX3598177.sample.csv	read_sample_file (SRX3598177.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014126987	1630014132491	1630014133712	6725	30		32.0	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/7d/58946bfadc187e106a0f25233bdf70		
1730	1334963	read_sample_file	SRX398675.sample.csv	read_sample_file (SRX398675.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990203753	1629990203821	1629990210515	6762	41		37.0	0.0	0.0	0.0	0.0	0.0	54990.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/7e/238e6ebbf423aa8d09d9198c4b0e00		
2210	1346778	read_sample_file	SRX2606332.sample.csv	read_sample_file (SRX2606332.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992169977	1629992170054	1629992181441	11464	24		40.0	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/7e/2a7e58186f1f8d7fb5121b2cb8fdb7		
3332	1375436	read_sample_file	SRX2628405.sample.csv	read_sample_file (SRX2628405.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996361995	1629996362075	1629996372995	11000	44		30.3	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/7e/a7baf5bc5b08a48e76d01133c7d391		
1614	1331301	read_sample_file	SRX517465.sample.csv	read_sample_file (SRX517465.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989746849	1629989746930	1629989763809	16960	5229		0.7	0.0	0.0	0.0	0.0	0.0	54988.0	257.0	125.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/7e/d40f4b7e2abfb6f121267ac3f9f193		
3722	1385536	read_sample_file	SRX2248286.sample.csv	read_sample_file (SRX2248286.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997934199	1629997934269	1629997940393	6194	37		37.0	0.0	0.0	0.0	0.0	0.0	55007.0	271.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/7f/102a7a2eb25e1fdbd8e16520d313b6		
7172	1473134	read_sample_file	SRX180142.sample.csv	read_sample_file (SRX180142.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011082439	1630011082512	1630011098914	16475	36		48.0	0.0	0.0	0.0	0.0	0.0	54991.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/7f/28064e0f18b01c9f62252c3aa40cbc		
810	1310563	read_sample_file	ERX1104208.sample.csv	read_sample_file (ERX1104208.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986973472	1629986973523	1629986981259	7787	47		33.3	0.0	0.0	0.0	0.0	0.0	54994.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/7f/7cacefa9953c186d30711aecbe190b		
7564	1482824	read_sample_file	SRX160963.sample.csv	read_sample_file (SRX160963.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012519124	1630012519169	1630012530503	11379	48		43.8	0.0	0.0	0.0	0.0	0.0	54993.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/7f/bd2043d51a9c749786e671d2ca79ea		
7294	1475846	read_sample_file	SRX315180.sample.csv	read_sample_file (SRX315180.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011485374	1630011485450	1630011486420	1046	31		40.0	0.0	0.0	0.0	0.0	0.0	54992.0	258.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/80/681283bc54c4112f87808d519a18ba		
813	1310698	read_sample_file	ERX1268171.sample.csv	read_sample_file (ERX1268171.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986975466	1629986975502	1629986978843	3377	34		8.0	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/80/6c3372b4d3f0232a0ded531994cc5d		
7791	1489686	read_sample_file	SRX3060307.sample.csv	read_sample_file (SRX3060307.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013400131	1630013400195	1630013401305	1174	25		26.7	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/80/cf301b705d3415bd2c269a81b077fa		
7742	1487988	read_sample_file	SRX2947141.sample.csv	read_sample_file (SRX2947141.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013209312	1630013214438	1630013214443	5131	21		30.0	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/80/ef689ef53e8cb88836e103a2d4adcf		
3077	1369575	read_sample_file	SRX2510633.sample.csv	read_sample_file (SRX2510633.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995412854	1629995412937	1629995424615	11761	61		31.2	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/81/ae4a68a8dff56682f5b303afa48f27		
6116	1446023	read_sample_file	SRX819042.sample.csv	read_sample_file (SRX819042.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007005602	1630007005670	1630007012203	6601	38		43.8	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/81/dbb48b6912abd8e3bd3c42765e322d		
3298	1374742	read_sample_file	SRX1868707.sample.csv	read_sample_file (SRX1868707.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996301781	1629996301863	1629996346074	44293	35		4.7	0.0	0.0	0.0	0.0	0.0	54993.0	258.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/82/0204f49168238a495a5ae788686e2e		
3008	1367944	read_sample_file	SRX1604104.sample.csv	read_sample_file (SRX1604104.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995141198	1629995141280	1629995142216	1018	39		30.8	0.0	0.0	0.0	0.0	0.0	54993.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/82/1bfca27b8ac85d34cb866287d5ef3d		
8479	1506345	read_sample_file	SRX2656646.sample.csv	read_sample_file (SRX2656646.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015931244	1630015931317	1630015937756	6512	35		31.6	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/82/7debd2d6fa8a5effb32670f2f00c91		
7567	1483132	read_sample_file	SRX4004922.sample.csv	read_sample_file (SRX4004922.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012531123	1630012531205	1630012537453	6330	5313		0.7	0.0	3452928.0	11247616.0	3452928.0	11264000.0	54993.0	257.0	124.0	13.0	301195.0	0.0	14.0	0.0	/scratch1/btsheal/work/83/cafe27fc9400fc3e39fbe227ee8805		
9053	1520700	read_sample_file	SRX4170984.sample.csv	read_sample_file (SRX4170984.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018140294	1630018150693	1630018151851	11557	31		27.3	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/83/cecc79fc69a2e3aaa89987e3f83e02		
8603	1509126	read_sample_file	SRX1796766.sample.csv	read_sample_file (SRX1796766.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016405732	1630016405802	1630016412184	6452	41		30.3	0.0	0.0	0.0	0.0	0.0	54997.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/83/f9abc6e7f126e84cb0d90a038950ce		
4823	1413011	read_sample_file	SRX1067559.sample.csv	read_sample_file (SRX1067559.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001984338	1630001984415	1630001990924	6586	52		28.6	0.0	0.0	0.0	0.0	0.0	55007.0	271.0	124.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/83/fb90eed09e8d6ea62a842b3dafa719		
5128	1420977	read_sample_file	SRX2764304.sample.csv	read_sample_file (SRX2764304.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003171838	1630003171877	1630003183348	11510	30		9.6	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/84/a7bd3ec00d012bf8fff4cd5bc21256		
3955	1391878	read_sample_file	SRX3394087.sample.csv	read_sample_file (SRX3394087.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998809256	1629998809310	1629998810313	1057	80		25.0	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/85/2e52cca8bb37ed8ce57b9cbb64c73e		
4330	1400881	read_sample_file	SRX2248487.sample.csv	read_sample_file (SRX2248487.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000196789	1630000196869	1630000202828	6039	21		23.5	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/85/305300758e1ed6b7815a191a58178f		
9263	1526114	read_sample_file	SRX528617.sample.csv	read_sample_file (SRX528617.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018967248	1630018967354	1630018989609	22361	5125		0.8	0.0	0.0	0.0	0.0	0.0	54992.0	256.0	125.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/85/a5470d546b92a273c96211f7a0e29a		
8037	1495167	read_sample_file	SRX1734694.sample.csv	read_sample_file (SRX1734694.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014282539	1630014282546	1630014289088	6549	34		28.6	0.0	0.0	0.0	0.0	0.0	55149.0	413.0	124.0	13.0	301349.0	0.0	0.0	0.0	/scratch1/btsheal/work/86/7e4213060d7c1f47d242e2698bdfc4		
5010	1418101	read_sample_file	SRX1842895.sample.csv	read_sample_file (SRX1842895.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002743759	1630002743835	1630002744933	1174	41		38.5	0.0	0.0	0.0	0.0	0.0	54993.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/86/f6aac88dd1483d7def50b62ceebe24		
6274	1450024	read_sample_file	SRX660688.sample.csv	read_sample_file (SRX660688.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007612768	1630007612840	1630007629333	16565	40		36.4	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/87/091312397499f416909062975790a3		
3154	1371774	read_sample_file	SRX3114805.sample.csv	read_sample_file (SRX3114805.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995736000	1629995736079	1629995737303	1303	41		37.5	0.0	0.0	0.0	0.0	0.0	54995.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/87/1a5f36036b3636e8d1b2b6fd695f8e		
5625	1433658	read_sample_file	SRX2519654.sample.csv	read_sample_file (SRX2519654.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005153339	1630005153417	1630005172969	19630	30		42.1	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/87/3755b5cee409f08f9d61fb3907e8a6		
1846	1338158	read_sample_file	SRX2248539.sample.csv	read_sample_file (SRX2248539.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990714980	1629990715030	1629990732001	17021	5189		0.9	0.0	0.0	0.0	0.0	0.0	55001.0	268.0	125.0	13.0	301206.0	0.0	0.0	0.0	/scratch1/btsheal/work/87/519b06181fb3dbfa6db420c8b9c116		
3342	1375842	read_sample_file	SRX384059.sample.csv	read_sample_file (SRX384059.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996406980	1629996407060	1629996408148	1168	32		29.6	0.0	0.0	0.0	0.0	0.0	55025.0	292.0	124.0	13.0	301225.0	0.0	0.0	0.0	/scratch1/btsheal/work/87/8eb68132a9050067b3580fdfa48c7b		
6824	1464626	read_sample_file	SRX4170004.sample.csv	read_sample_file (SRX4170004.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009725272	1630009730873	1630009732378	7106	39		48.0	0.0	0.0	0.0	0.0	0.0	54995.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/88/0b75a46af94e6894b9480439191a28		
5753	1436866	read_sample_file	SRX1734567.sample.csv	read_sample_file (SRX1734567.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005648961	1630005649024	1630005660400	11439	23		22.2	0.0	0.0	0.0	0.0	0.0	55159.0	424.0	124.0	13.0	301360.0	0.0	0.0	0.0	/scratch1/btsheal/work/88/0e94423a23cea1fe7605fba280850f		
1620	1331514	read_sample_file	SRX1735062.sample.csv	read_sample_file (SRX1735062.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989772563	1629989777648	1629989799661	27098	34		35.3	0.0	0.0	0.0	0.0	0.0	55080.0	347.0	124.0	13.0	301283.0	0.0	0.0	0.0	/scratch1/btsheal/work/88/7a697f5cbd215f6237d0995491fa87		
1270	1322281	read_sample_file	SRX691585.sample.csv	read_sample_file (SRX691585.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988414605	1629988414684	1629988420691	6086	22		53.3	0.0	0.0	0.0	0.0	0.0	54988.0	258.0	124.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/88/b882e2640ceb2266e65cea7854e782		
2587	1356101	read_sample_file	SRX3394084.sample.csv	read_sample_file (SRX3394084.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993585055	1629993590543	1629993612233	27178	10402		0.5	0.0	0.0	0.0	0.0	0.0	54991.0	258.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/89/0366e24be2eed4ffa91ced1cd61232		
8263	1501006	read_sample_file	SRX1734438.sample.csv	read_sample_file (SRX1734438.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015135075	1630015135148	1630015136101	1026	24		53.3	0.0	0.0	0.0	0.0	0.0	55050.0	314.0	124.0	13.0	301250.0	0.0	0.0	0.0	/scratch1/btsheal/work/89/0b79ee3ede801729cb665b72e381de		
2989	1367255	read_sample_file	SRX799514.sample.csv	read_sample_file (SRX799514.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995092684	1629995092774	1629995104751	12067	5125		1.0	0.0	0.0	0.0	0.0	0.0	54991.0	258.0	125.0	13.0	301192.0	0.0	0.0	0.0	/scratch1/btsheal/work/89/68a1932d6ba6f7395a4b3a479902be		
827	1311039	read_sample_file	ERX1659463.sample.csv	read_sample_file (ERX1659463.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986986468	1629986986478	1629986999015	12547	32		11.2	0.0	0.0	0.0	0.0	0.0	54993.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/89/8ceb4b5fe49e788190ac5dc4c09608		
8098	1496789	read_sample_file	SRX1397836.sample.csv	read_sample_file (SRX1397836.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014526131	1630014526214	1630014532535	6404	5325		0.4	0.0	0.0	0.0	0.0	0.0	54993.0	257.0	125.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8a/11312a4e27d65fb34df867d6aea259		
1338	1324348	read_sample_file	SRX3060142.sample.csv	read_sample_file (SRX3060142.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988677858	1629988677884	1629988689110	11252	21		35.3	0.0	0.0	0.0	0.0	0.0	54992.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8a/f8240590f723992b24d430116f99ef		
8320	1502244	read_sample_file	SRX1734982.sample.csv	read_sample_file (SRX1734982.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015331409	1630015331491	1630015332599	1190	28		27.3	0.0	0.0	0.0	0.0	0.0	55107.0	370.0	124.0	13.0	301305.0	0.0	0.0	0.0	/scratch1/btsheal/work/8b/80d4a11a0e36c77a7d4ee169df8e8c		
4971	1416895	read_sample_file	ERX1936695.sample.csv	read_sample_file (ERX1936695.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002548980	1630002549051	1630002580706	31726	31		22.2	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8b/86c30ccd9d8788a2973f12014b0b81		
5934	1441438	read_sample_file	SRX793269.sample.csv	read_sample_file (SRX793269.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006359280	1630006359352	1630006360819	1539	42		43.8	0.0	0.0	0.0	0.0	0.0	55004.0	270.0	124.0	13.0	301203.0	0.0	0.0	0.0	/scratch1/btsheal/work/8b/c93d1c54fb01747f3ccef3ccb4a017		
4349	1401400	read_sample_file	SRX465395.sample.csv	read_sample_file (SRX465395.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000272520	1630000272590	1630000278906	6386	38		40.0	0.0	0.0	0.0	0.0	0.0	55015.0	281.0	124.0	13.0	301214.0	0.0	0.0	0.0	/scratch1/btsheal/work/8b/e1ff8d680968e1a32cf20ba21f1ecf		
782	1309657	read_sample_file	DRX039924.sample.csv	read_sample_file (DRX039924.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986948471	1629986948538	1629986959668	11197	41		46.2	0.0	0.0	0.0	0.0	0.0	54988.0	257.0	124.0	13.0	301191.0	0.0	0.0	0.0	/scratch1/btsheal/work/8b/e7f49a404aff90f1333d6994663162		
4727	1410623	read_sample_file	SRX3179629.sample.csv	read_sample_file (SRX3179629.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001625295	1630001625331	1630001648025	22730	35		34.5	0.0	0.0	0.0	0.0	0.0	54994.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8c/52a74fe756951bd44872bcbd25168f		
8312	1501911	read_sample_file	SRX3059978.sample.csv	read_sample_file (SRX3059978.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015308790	1630015314194	1630015330244	21454	5114		0.5	0.0	3108864.0	5623808.0	3108864.0	5640192.0	54994.0	258.0	124.0	13.0	301195.0	0.0	10.0	1.0	/scratch1/btsheal/work/8c/98404c838d8920aeff64684e0e8b2e		
4762	1411696	read_sample_file	SRX3771510.sample.csv	read_sample_file (SRX3771510.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001784591	1630001784680	1630001786197	1606	57		23.5	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8d/0cd99ea4f9c40f6a7d55428440e403		
5214	1423132	read_sample_file	SRX3345257.sample.csv	read_sample_file (SRX3345257.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003514070	1630003514163	1630003520225	6155	22		28.6	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8d/0f7984eb599e6d54a002bb90f6a2c3		
3476	1379306	read_sample_file	SRX1734871.sample.csv	read_sample_file (SRX1734871.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996945172	1629996945251	1629996962533	17361	45		32.4	0.0	0.0	0.0	0.0	0.0	54996.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8d/687a673900156ead265d60553b5034		
4954	1416458	read_sample_file	SRX2095332.sample.csv	read_sample_file (SRX2095332.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002466233	1630002466290	1630002477792	11559	35		30.0	0.0	0.0	0.0	0.0	0.0	54994.0	259.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8d/7529390fd64394fe6cd4672b3068b8		
5642	1434193	read_sample_file	SRX2762802.sample.csv	read_sample_file (SRX2762802.sample.csv)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005198509	1630005198589	1630005199504	995	36		44.4	0.0	0.0	0.0	0.0	0.0	54994.0	260.0	124.0	13.0	301195.0	0.0	0.0	0.0	/scratch1/btsheal/work/8e/5be4999631757490205034f88e5101		
