hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	blocksize	geometry	hardware_type	latticetype	ngpus	np	n_sites
eb/3ffd1a	318	1855235.pbs02	hemelb		hemelb (156)	CACHED	0	[hemelb/D3Q19-p100]		1	86400000			1	1615460996107	1615723340861	1615723475869	262479762	136720		192.9	1.7	2260303872.0	32096849920.0	2295693312.0	32206786560.0	54324741.0	19453877.0	43991.0	2678.0	43497175.0	12186317.0	39624.0	8990.0	/scratch1/btsheal/work/eb/3ffd1af4243645ddc1c638a3ddd931			512	C0009	p100	D3Q19	0	32	19010469
c7/301d9f	319	1855272.pbs02	hemelb		hemelb (157)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615461730788	1615461737720	1615462877888	1147100	1141910		99.6	5.8	23270322176.0	50833133568.0	23270322176.0	50958962688.0	108302779.0	4958282.0	97976.0	1850.0	98187825.0	12198104.0	2310.0	16024.0	/scratch1/btsheal/work/c7/301d9f6f0a5af217be9a72914e48cb			512	C0009	v100	D3Q19	0	1	19010469
da/9a9bfd	320	1855239.pbs02	hemelb		hemelb (158)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615461049119	1615461057643	1615461722732	673613	666588		195.1	6.6	26532909056.0	65156149248.0	26532909056.0	65281970176.0	108995393.0	5932672.0	98987.0	2139.0	98202444.0	12068913.0	93722.0	48145.0	/scratch1/btsheal/work/da/9a9bfd2cada71552a92d389fcb34a4			512	C0009	v100	D3Q19	0	2	19010469
57/e86d65	321	1855348.pbs02	hemelb		hemelb (159)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615462885760	1615462892861	1615463257940	372180	363588		194.5	3.5	14188527616.0	43774758912.0	14225084416.0	43908976640.0	63852091.0	23166271.0	54927.0	3742.0	52535664.0	12044877.0	50583.0	26169.0	/scratch1/btsheal/work/57/e86d65e750d5cd71cbfdf347b663bf			512	C0009	v100	D3Q19	0	4	19010469
9a/69f512	322	1855409.pbs02	hemelb		hemelb (162)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615464220298	1615464227385	1615464437386	217088	207537		193.6	1.8	7234609152.0	32305565696.0	7269732352.0	32415240192.0	54827544.0	14754206.0	46174.0	3766.0	43521746.0	12132203.0	41646.0	14294.0	/scratch1/btsheal/work/9a/69f512f77888e7891b05912f94b4e6			512	C0009	v100	D3Q19	0	8	19010469
e9/0ba72e	323	1855361.pbs02	hemelb		hemelb (160)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615463266045	1615482601296	1615482727005	19460960	125350		190.7	1.0	3810467840.0	26276876288.0	3845341184.0	26386812928.0	54863265.0	14933565.0	46328.0	4319.0	43509463.0	12161655.0	42908.0	7614.0	/scratch1/btsheal/work/e9/0ba72e3c112997c4aacab3f81dcab4			512	C0009	v100	D3Q19	0	16	19010469
d5/d275ce	324	1855404.pbs02	hemelb		hemelb (161)	CACHED	0	[hemelb/D3Q19-v100]		1	86400000			1	1615464085008	1615723490866	1615723570896	259485888	82458		186.0	0.6	2400448512.0	23601618944.0	2433818624.0	23711490048.0	54871305.0	19640081.0	46532.0	6020.0	43497175.0	12178689.0	44113.0	6494.0	/scratch1/btsheal/work/d5/d275cec11ebe7d3117ed78d1de4d34			512	C0009	v100	D3Q19	0	32	19010469
ba/498157	19	1891411.pbs02	hemelb		hemelb (19)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830030261	1615830032928	1615926186705	96156444	96146288		99.7	11.0	14818906112.0	16200749056.0	14821986304.0	16259469312.0	63695793.0	5746428.0	63007.0	1748.0	55221096.0	12996082.0	1549.0	997104.0	/scratch1/btsheal/work/ba/498157b1ede1e184e6b4b43d7c7fbe			512	C0003	cpu	D3Q19	0	1	12265497
56/fca88e	181	1891413.pbs02	hemelb		hemelb (181)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830042750	1615830047451	1615948013016	117970266	117962462		99.7	14.6	19661824000.0	22354096128.0	19669417984.0	22412816384.0	84472544.0	4359606.0	81906.0	1579.0	81228484.0	11609091.0	76047.0	1217102.0	/scratch1/btsheal/work/56/fca88ed399b5830668e9cfcc1a3623			512	C0010	cpu	D3Q19	0	1	16273831
af/cf4291	163	1891412.pbs02	hemelb		hemelb (163)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830036477	1615830042452	1615950553371	120516894	120509752		99.7	14.6	19661959168.0	22354096128.0	19669487616.0	22412816384.0	84472565.0	4359595.0	81906.0	1579.0	95142596.0	11609051.0	63847.0	1245461.0	/scratch1/btsheal/work/af/cf4291f31686e60ea3ef3661055006			512	C0010	cpu	D3Q19	0	1	16273831
ab/e0372c	199	1891414.pbs02	hemelb		hemelb (199)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830048469	1615830052455	1615953123628	123075159	123067905		99.7	14.6	19669291008.0	22354096128.0	19669291008.0	22412816384.0	84472574.0	4359660.0	81906.0	1579.0	75776708.0	11609091.0	64332.0	1296269.0	/scratch1/btsheal/work/ab/e0372c354b99ba0603abda7aab27c2			512	C0010	cpu	D3Q19	0	1	16273831
92/9cd6a4	289	1891416.pbs02	hemelb		hemelb (289)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830060549	1615830067460	1615960649231	130588682	130580833		99.7	17.1	23017345024.0	26213822464.0	23017566208.0	26272542720.0	107817738.0	4948772.0	95768.0	1649.0	98146862.0	12198144.0	89887.0	1346440.0	/scratch1/btsheal/work/92/9cd6a4f8ead5a2f8d6be108b78c176			512	C0009	cpu	D3Q19	0	1	19010469
d5/fdece3	271	1891415.pbs02	hemelb		hemelb (271)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830054668	1615830062459	1615961254262	131199594	131187996		99.8	17.0	23002832896.0	26195005440.0	23018831872.0	26272542720.0	107817747.0	4948819.0	95768.0	1649.0	111278638.0	12198184.0	82307.0	1350104.0	/scratch1/btsheal/work/d5/fdece34ca561a686c1fae45c224279			512	C0009	cpu	D3Q19	0	1	19010469
c1/827e7c	307	1891417.pbs02	hemelb		hemelb (307)	COMPLETED	0	[hemelb/D3Q19-p100]		1	172800000			1	1615830066751	1615830072462	1615963109380	133042629	133034013		99.8	17.0	23000555520.0	26213822464.0	23017648128.0	26272542720.0	107817748.0	4948824.0	95768.0	1649.0	98138670.0	12198176.0	80184.0	1390616.0	/scratch1/btsheal/work/c1/827e7cb674b4eeae6e2aaaf0270335			512	C0009	cpu	D3Q19	0	1	19010469
