task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	n_remote_run_ids	n_spots	sample_id
7347	3399304.pbs02	download_runs	ERX1659599	download_runs (ERX1659599)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011821228	1630011838909	1630012211495	390267	364483		5.0	0.2	62455808.0	116711424.0	62455808.0	116727808.0	1066797426.0	1047339949.0	151922.0	2235.0	41716008.0	1047334263.0	55372.0	198.0	/scratch1/btsheal/work/87/cde30559495bc502b32b9129a8cdf5			1	16585749	ERX1659599
8978	3402171.pbs02	download_runs	SRX2248451	download_runs (SRX2248451)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018029608	1630018039724	1630018401830	372222	360493		7.2	0.1	46010368.0	94515200.0	46010368.0	94531584.0	1781710702.0	1761012308.0	241191.0	3596.0	41710593.0	1761006622.0	98680.0	968.0	/scratch1/btsheal/work/87/d9c696463499335cf1ba8357009762			1	25302982	SRX2248451
4680	3395624.pbs02	download_runs	SRX398711	download_runs (SRX398711)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001667008	1630001675985	1630001740923	73915	59577		5.9	0.1	47886336.0	100184064.0	47886336.0	100200448.0	65471755.0	47813626.0	11395.0	329.0	41712943.0	47807954.0	22959.0	213.0	/scratch1/btsheal/work/87/ef37c06de94a09587ee0def5e15ace			1	937642	SRX398711
7904	3400115.pbs02	download_runs	SRX384148	download_runs (SRX384148)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630013945533	1630013964307	1630015014318	1068785	1034425		3.6	0.2	60493824.0	115032064.0	60493824.0	115048448.0	2455141451.0	2415335031.0	355017.0	5503.0	41717566.0	2415313240.0	132074.0	201.0	/scratch1/btsheal/work/88/10dbd58d850b738738446d13b9bb66			4	70100721	SRX384148
5683	3397215.pbs02	download_runs	SRX2839573	download_runs (SRX2839573)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005508256	1630005521330	1630005893676	385420	367780		5.1	0.2	61231104.0	116043776.0	61231104.0	116060160.0	1189666068.0	1170023689.0	161917.0	2469.0	41709481.0	1170018003.0	66575.0	200.0	/scratch1/btsheal/work/88/58bd121ebeb9fa932d9ed3f0fae268			1	35367595	SRX2839573
6108	3397847.pbs02	download_runs	SRX1594250	download_runs (SRX1594250)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630007127723	1630007146763	1630007252831	125108	105010		5.4	0.2	51429376.0	105209856.0	51429376.0	105226240.0	181336162.0	163479513.0	27090.0	549.0	41708062.0	163473834.0	25086.0	200.0	/scratch1/btsheal/work/88/898ef1a9d5f10f67ea093279f348ea			1	4929047	SRX1594250
7961	3400177.pbs02	download_runs	SRX2656574	download_runs (SRX2656574)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014170369	1630014186868	1630014788044	617675	587738		3.3	0.2	56492032.0	111296512.0	56492032.0	111312896.0	1251254842.0	1231504238.0	183331.0	2586.0	41711099.0	1231498554.0	70937.0	197.0	/scratch1/btsheal/work/88/99b2b14b4e04c3a976292e18b1c454			1	9085966	SRX2656574
3204	3393566.pbs02	download_runs	SRX252959	download_runs (SRX252959)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996015008	1629996024321	1629996236543	221535	208841		6.4	0.1	44769280.0	93044736.0	44769280.0	93061120.0	836881908.0	817882428.0	120724.0	1797.0	41710731.0	817876763.0	52180.0	194.0	/scratch1/btsheal/work/88/b3a1629cf37d24fff0e4f4dad61580			1	26065456	SRX252959
855	3390104.pbs02	download_runs	DRX089029	download_runs (DRX089029)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987034115	1629987042500	1629987118422	84307	72883		7.0	0.1	50933760.0	105201664.0	50933760.0	105218048.0	214833386.0	196936776.0	30794.0	613.0	41708419.0	196931115.0	24436.0	642.0	/scratch1/btsheal/work/88/b873d6109cb4741817f5224488061a			1	5629599	DRX089029
1500	3391322.pbs02	download_runs	SRX2435419	download_runs (SRX2435419)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989575393	1629989585239	1629990012901	437508	425386		11.5	0.2	52666368.0	105385984.0	52666368.0	105402368.0	3942760123.0	3918164394.0	521808.0	7711.0	41710210.0	3918158707.0	228237.0	203.0	/scratch1/btsheal/work/88/c7957917d57eeb6e6e98c7f3aacc8f			1	31273667	SRX2435419
1864	3391741.pbs02	download_runs	SRX4170925	download_runs (SRX4170925)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990874872	1629990887381	1629990947669	72797	54313		7.4	0.2	50626560.0	102572032.0	50626560.0	102588416.0	70720372.0	53077587.0	13616.0	339.0	41709763.0	53071931.0	23260.0	258.0	/scratch1/btsheal/work/88/f77503956584abefc16cc4e7a7b05c			1	1545619	SRX4170925
5092	3396566.pbs02	download_runs	SRX391664	download_runs (SRX391664)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003156235	1630003166661	1630003772002	615767	602763		3.5	0.1	44490752.0	92643328.0	44490752.0	92659712.0	1404709881.0	1384690951.0	202649.0	2879.0	41708377.0	1384685266.0	78828.0	1919.0	/scratch1/btsheal/work/89/0a1ac11a4fa2c3a2f6a604db66fd80			1	24186333	SRX391664
5609	3397136.pbs02	download_runs	SRX1594254	download_runs (SRX1594254)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005226539	1630005236212	1630005331002	104463	86786		6.6	0.1	48144384.0	101195776.0	48144384.0	101212160.0	181330043.0	163472966.0	27474.0	549.0	41708074.0	163467287.0	22557.0	255.0	/scratch1/btsheal/work/89/16881ff3ee553433d3b0ef996cf166			1	4813337	SRX1594254
8848	3402037.pbs02	download_runs	SRX1397874	download_runs (SRX1397874)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630017489839	1630017501539	1630017572874	83035	62951		5.7	0.2	60317696.0	114724864.0	60317696.0	114741248.0	44061835.0	26443294.0	8433.0	288.0	41709308.0	26437624.0	27353.0	206.0	/scratch1/btsheal/work/8a/7f83dc3fec9ef8c4a00c07796059f7			1	1156081	SRX1397874
1271	3391095.pbs02	download_runs	SRX691585	download_runs (SRX691585)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988725534	1629988737376	1629989852455	1126921	1114565		4.7	0.2	53526528.0	106647552.0	53526528.0	106663936.0	3566495207.0	3542667673.0	490402.0	6995.0	41710819.0	3542662007.0	208665.0	371.0	/scratch1/btsheal/work/8b/19f837e18938963ba69ae987476cc5			1	40597089	SRX691585
8562	3401767.pbs02	download_runs	SRX384160	download_runs (SRX384160)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016405627	1630016420616	1630017134303	728676	706250		2.7	0.1	48410624.0	101187584.0	48410624.0	101203968.0	2351188110.0	2311565368.0	350678.0	5305.0	41717569.0	2311543581.0	146848.0	198.0	/scratch1/btsheal/work/8b/2edde66299db2dfa15554f58872630			4	66057816	SRX384160
862	3390112.pbs02	download_runs	ERX1518273	download_runs (ERX1518273)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987064284	1629987072521	1629987187498	123214	115108		6.7	0.2	54030336.0	107212800.0	54030336.0	107229184.0	848182499.0	829144616.0	124056.0	1819.0	41712513.0	829138935.0	56144.0	208.0	/scratch1/btsheal/work/8c/1d61312a9c77a1a97b6d1aef306b3a			1	16361852	ERX1518273
4885	3396356.pbs02	download_runs	SRX3181243	download_runs (SRX3181243)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002409601	1630002423512	1630002647828	238227	217769		5.9	0.2	60526592.0	115015680.0	60526592.0	115032064.0	815944713.0	796966340.0	114016.0	1758.0	41708395.0	796960658.0	47045.0	207.0	/scratch1/btsheal/work/8c/ad8964927c15ac24c2ebf2d129cff5			1	31153351	SRX3181243
3009	3393385.pbs02	download_runs	SRX1604104	download_runs (SRX1604104)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995276828	1629995286039	1629995347252	70424	55116		7.0	0.1	52490240.0	105648128.0	52490240.0	105664512.0	152673171.0	134880365.0	24030.0	495.0	41711709.0	134874686.0	9708.0	199.0	/scratch1/btsheal/work/8c/c5e074e4b4027c3088369efec3307e			1	2833432	SRX1604104
2999	3393377.pbs02	download_runs	ERX2297595	download_runs (ERX2297595)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995242547	1629995262274	1629997228803	1986256	1963601		3.9	0.2	60280832.0	115015680.0	60280832.0	115032064.0	5182227366.0	5155550466.0	731046.0	10071.0	41710435.0	5155544784.0	308323.0	2786.0	/scratch1/btsheal/work/8d/4b11223f7cd320afec189e948371ae			1	45197701	ERX2297595
7329	3399271.pbs02	download_runs	SRX365728	download_runs (SRX365728)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011744831	1630011758318	1630011893844	149013	135519		10.6	0.2	51015680.0	105201664.0	51015680.0	105218048.0	1010210866.0	984886635.0	138517.0	2336.0	41710509.0	984875583.0	51184.0	193.0	/scratch1/btsheal/work/8d/a5fdb4b1166dd735f2051f4aa20470			2	25664604	SRX365728
8624	3401830.pbs02	download_runs	SRX2248406	download_runs (SRX2248406)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016636041	1630016647282	1630017046701	410660	394519		5.4	0.2	51052544.0	105209856.0	51052544.0	105226240.0	1402614056.0	1376623382.0	195042.0	3082.0	41713951.0	1376612330.0	74616.0	201.0	/scratch1/btsheal/work/8d/bbba6aa2bbe4c226277233c4a2e3b6			2	20578453	SRX2248406
6922	3398680.pbs02	download_runs	SRX2977312	download_runs (SRX2977312)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010198605	1630010209780	1630010870730	672125	650434		2.2	0.2	60366848.0	115015680.0	60366848.0	115032064.0	1996927277.0	1975830572.0	333776.0	4006.0	41710314.0	1975824890.0	162079.0	202.0	/scratch1/btsheal/work/8d/d6059f0ebba86531d5ac22a864074c			1	23141207	SRX2977312
866	3390116.pbs02	download_runs	DRX084084	download_runs (DRX084084)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987081212	1629987087581	1629987287527	206315	196358		7.3	0.1	50057216.0	102301696.0	50057216.0	102318080.0	881367440.0	862295174.0	117169.0	1882.0	41707674.0	862289524.0	50832.0	419.0	/scratch1/btsheal/work/8d/fb66cb3abb567103f97b466696cf7b			1	30281274	DRX084084
2621	3393039.pbs02	download_runs	SRX111016	download_runs (SRX111016)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993846041	1629993867500	1629994134156	288115	269992		3.8	0.1	51503104.0	105201664.0	51503104.0	105218048.0	540466348.0	521974364.0	79477.0	1233.0	41709926.0	521968695.0	32356.0	200.0	/scratch1/btsheal/work/8e/0ebc5949d1506c72b3af6e02321c19			1	21459933	SRX111016
860	3390110.pbs02	download_runs	DRX089049	download_runs (DRX089049)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987055871	1629987072510	1629987112503	56632	34929		13.9	0.2	55492608.0	109678592.0	55492608.0	109694976.0	195103696.0	177218466.0	28651.0	576.0	41708423.0	177212804.0	25206.0	198.0	/scratch1/btsheal/work/8e/0ebf9ab54ce0259ed2a69802756da3			1	5206965	DRX089049
6488	3398236.pbs02	download_runs	SRX465466	download_runs (SRX465466)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008576221	1630008580782	1630008633590	57369	43374		10.9	0.2	60325888.0	114479104.0	60325888.0	114495488.0	188557891.0	170674319.0	28825.0	563.0	41709983.0	170668640.0	26539.0	204.0	/scratch1/btsheal/work/8e/631ddb80d0ccec4e4352de79436eab			1	7754728	SRX465466
7973	3400187.pbs02	download_runs	SRX4170905	download_runs (SRX4170905)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014212341	1630014228629	1630014342339	129998	104039		4.6	0.2	60817408.0	115425280.0	60817408.0	115441664.0	72356299.0	54690743.0	11706.0	342.0	41709762.0	54685068.0	27754.0	197.0	/scratch1/btsheal/work/8e/70c41e710c7130b99b12fa9e74c05c			1	1648681	SRX4170905
6884	3398638.pbs02	download_runs	SRX1734798	download_runs (SRX1734798)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630010040920	1630010054519	1630010764089	723169	702918		3.7	0.2	55582720.0	109682688.0	55582720.0	109699072.0	1690438329.0	1633910930.0	267013.0	4672.0	41729628.0	1633873028.0	96153.0	197.0	/scratch1/btsheal/work/8f/3be40628672558c95a0e279ea5b9e9			7	21680162	SRX1734798
842	3390089.pbs02	download_runs	DRX088897	download_runs (DRX088897)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986978264	1629986987486	1629987058880	80616	71268		6.5	0.2	60428288.0	115032064.0	60428288.0	115048448.0	138324027.0	120563007.0	21034.0	467.0	41708413.0	120557341.0	26263.0	202.0	/scratch1/btsheal/work/90/2871f60a2835f55f3f14b209872075			1	3536576	DRX088897
5526	3397058.pbs02	download_runs	SRX245485	download_runs (SRX245485)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004906370	1630004915691	1630005010757	104387	87442		8.3	0.1	46493696.0	97583104.0	46493696.0	97599488.0	330340655.0	312218302.0	45404.0	833.0	41709394.0	312212634.0	22110.0	634.0	/scratch1/btsheal/work/90/31ce425c4c411beb2c509a9aae882a			1	11813440	SRX245485
9310	3402480.pbs02	download_runs	SRX2754730	download_runs (SRX2754730)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019256562	1630019273469	1630019708397	451835	432886		3.5	0.2	60248064.0	114462720.0	60248064.0	114479104.0	723144746.0	704328446.0	117637.0	1581.0	41709702.0	704322764.0	54856.0	203.0	/scratch1/btsheal/work/90/b63fc5a8e9bb752628cdd1955a55b1			1	19471385	SRX2754730
3637	3393993.pbs02	download_runs	ERX204386	download_runs (ERX204386)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997684969	1629997695173	1629998129288	444319	433205		9.3	0.2	59514880.0	114036736.0	59514880.0	114053120.0	3279866057.0	3256507204.0	435807.0	6449.0	41714239.0	3256501531.0	157613.0	205.0	/scratch1/btsheal/work/90/f2806d329ed3c83d154325b81b0c7e			1	79480980	ERX204386
4380	3395341.pbs02	download_runs	SRX2762800	download_runs (SRX2762800)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000538946	1630000550503	1630001715872	1176926	1152460		5.1	0.2	63197184.0	117714944.0	63197184.0	117731328.0	4187400659.0	4162463378.0	572040.0	8177.0	41709958.0	4162457692.0	229342.0	296.0	/scratch1/btsheal/work/90/f46c63cd80283f280396ee9d4e8839			1	30043887	SRX2762800
2648	3393056.pbs02	download_runs	SRX2519597	download_runs (SRX2519597)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993920104	1629993923805	1629994587148	667044	660034		4.4	0.2	55832576.0	109944832.0	55832576.0	109961216.0	2047137363.0	2025999416.0	277690.0	4102.0	41711761.0	2025993734.0	130480.0	211.0	/scratch1/btsheal/work/90/f5656f1766f249d1094e8cc850e5cb			1	15295529	SRX2519597
8474	3401682.pbs02	download_runs	SRX4170315	download_runs (SRX4170315)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630016077434	1630016091895	1630016169260	91826	71084		5.3	0.2	62296064.0	117301248.0	62296064.0	117317632.0	49682956.0	32057468.0	8733.0	299.0	41709757.0	32051795.0	28750.0	217.0	/scratch1/btsheal/work/91/4f0584d2057385ddf7f973cbb937d5			1	937986	SRX4170315
2355	3392742.pbs02	download_runs	SRX083197	download_runs (SRX083197)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992775524	1629992782721	1629992878641	103117	94611		6.5	0.2	55230464.0	109678592.0	55230464.0	109694976.0	249752164.0	231791880.0	36328.0	680.0	41708941.0	231786214.0	14894.0	207.0	/scratch1/btsheal/work/91/6d3721aefd45be3486d76e5a26fb84			1	4849414	SRX083197
2620	3393038.pbs02	download_runs	SRX463616	download_runs (SRX463616)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993841630	1629993850878	1629994099236	257606	250391		6.8	0.2	56807424.0	110768128.0	56807424.0	110784512.0	1057807306.0	1038388152.0	144402.0	2218.0	41710141.0	1038382467.0	61622.0	244.0	/scratch1/btsheal/work/91/711529dda65790d3e4aa8d168ac968			1	20437156	SRX463616
3607	3393966.pbs02	download_runs	SRX4171147	download_runs (SRX4171147)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997574224	1629997580138	1629997615171	40947	32593		9.6	0.2	55029760.0	109682688.0	55029760.0	109699072.0	75525156.0	57874223.0	12001.0	348.0	41709758.0	57868548.0	25302.0	207.0	/scratch1/btsheal/work/91/be840defe8468589a5c02b15ba74df			1	1663145	SRX4171147
1446	3391263.pbs02	download_runs	SRX1734466	download_runs (SRX1734466)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989365016	1629989367646	1629990027900	662884	650229		6.2	0.2	58703872.0	113233920.0	58703872.0	113250304.0	2432734442.0	2351041186.0	382631.0	6917.0	41741910.0	2350981830.0	134767.0	199.0	/scratch1/btsheal/work/91/efcdcfae8d8584226a3535b03a855b			11	35613412	SRX1734466
1754	3391633.pbs02	download_runs	SRX159015	download_runs (SRX159015)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990463309	1629990470943	1629990565988	102679	93514		16.7	0.2	56578048.0	111312896.0	56578048.0	111329280.0	1048107248.0	1028703173.0	141998.0	2200.0	41708700.0	1028697499.0	59350.0	207.0	/scratch1/btsheal/work/91/ffcc2f94f4666c338787f03722d748			1	42175737	SRX159015
5089	3396562.pbs02	download_runs	SRX398754	download_runs (SRX398754)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003138719	1630003146648	1630003159365	20646	9797		34.8	0.1	50819072.0	103673856.0	50819072.0	103690240.0	76044300.0	58353638.0	13243.0	349.0	41712884.0	58347963.0	3650.0	196.0	/scratch1/btsheal/work/92/9cf93d203d4cfa0161ec606a89d422			1	1189602	SRX398754
7922	3400136.pbs02	download_runs	SRX317893	download_runs (SRX317893)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014021101	1630014031938	1630014480983	459882	441886		3.7	0.2	62197760.0	117301248.0	62197760.0	117317632.0	1065770620.0	1046349764.0	151328.0	2233.0	41709327.0	1046344091.0	59860.0	201.0	/scratch1/btsheal/work/92/fa1e22462bafdca21efedd93eecdb5			1	16423654	SRX317893
3120	3393492.pbs02	download_runs	SRX2683634	download_runs (SRX2683634)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995704893	1629995715609	1629995800750	95857	81683		7.6	0.2	51343360.0	105209856.0	51343360.0	105226240.0	189760654.0	171906345.0	28512.0	565.0	41711608.0	171900666.0	25342.0	204.0	/scratch1/btsheal/work/93/314afad0b2a9517dee088c72dd32ab			1	3717987	SRX2683634
2229	3392626.pbs02	download_runs	SRX2766980	download_runs (SRX2766980)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992332732	1629992344419	1629992677084	344352	334667		9.8	0.2	60854272.0	115425280.0	60854272.0	115441664.0	2725273709.0	2702911077.0	351419.0	5393.0	41710542.0	2702905391.0	137248.0	208.0	/scratch1/btsheal/work/93/a4a148243024867a01fc21034e213d			1	22200195	SRX2766980
6424	3398169.pbs02	download_runs	SRX3401239	download_runs (SRX3401239)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008334014	1630008339522	1630008482914	148900	139453		13.9	0.2	60059648.0	113758208.0	60059648.0	113774592.0	1378632311.0	1358657213.0	176971.0	2829.0	41710041.0	1358651526.0	67225.0	196.0	/scratch1/btsheal/work/93/a4eb11593d25bf258fc4e9b5af6ebc			1	11340110	SRX3401239
1690	3391556.pbs02	download_runs	SRX1289324	download_runs (SRX1289324)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990244005	1629990253400	1629990485958	241953	227417		5.7	0.1	43397120.0	90361856.0	43397120.0	90378240.0	822904325.0	803931349.0	113475.0	1771.0	41709358.0	803925667.0	47794.0	280.0	/scratch1/btsheal/work/93/f947e4ca856c13873885d1b2cea6d2			1	24717653	SRX1289324
4189	3395134.pbs02	download_runs	SRX3412553	download_runs (SRX3412553)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999781656	1629999797565	1630000025329	243673	235567		6.0	0.2	60088320.0	114462720.0	60088320.0	114479104.0	932096731.0	912901255.0	133316.0	1979.0	41711312.0	912895573.0	53677.0	231.0	/scratch1/btsheal/work/94/1aab8f7e54b5ad9f4cfc6cb13f2987			1	13745626	SRX3412553
5865	3397395.pbs02	download_runs	SRX2248479	download_runs (SRX2248479)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006204236	1630006218794	1630006695600	491364	477918		5.2	0.2	60243968.0	115015680.0	60243968.0	115032064.0	1565806285.0	1545500817.0	220120.0	3185.0	41710616.0	1545495131.0	96461.0	1784.0	/scratch1/btsheal/work/94/a66ec7e9aa0670ce98f487121bc238			1	23165819	SRX2248479
2011	3392407.pbs02	download_runs	SRX2018135	download_runs (SRX2018135)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991464023	1629991474988	1629991932858	468835	452158		9.0	0.2	53342208.0	106487808.0	53342208.0	106504192.0	2964106806.0	2941349977.0	391425.0	5848.0	41711332.0	2941344291.0	154158.0	426.0	/scratch1/btsheal/work/95/127082a6ab97c948f7c5717392eced			1	19763975	SRX2018135
3193	3393555.pbs02	download_runs	SRX2435580	download_runs (SRX2435580)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629995971564	1629995984042	1629996079323	107759	90907		7.0	0.1	45277184.0	93626368.0	45277184.0	93642752.0	278425781.0	260414974.0	39275.0	734.0	41710599.0	260409312.0	20240.0	346.0	/scratch1/btsheal/work/95/a1ec8bd2ebfade92dbf7da3c7fd92a			1	7331167	SRX2435580
9379	3402550.pbs02	download_runs	SRX853396	download_runs (SRX853396)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019520402	1630019527009	1630020057513	537111	523718		10.2	0.1	44949504.0	92643328.0	44949504.0	92659712.0	4163848223.0	4138950268.0	544624.0	8132.0	41709199.0	4138944582.0	195098.0	708.0	/scratch1/btsheal/work/96/9b55bf967d45336a6da80068b814d4			1	32041730	SRX853396
9117	3402298.pbs02	download_runs	SRX2568304	download_runs (SRX2568304)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018518565	1630018532246	1630018839974	321409	299000		3.9	0.2	52535296.0	105648128.0	52535296.0	105664512.0	751471778.0	732603986.0	107681.0	1635.0	41710781.0	732598306.0	42349.0	194.0	/scratch1/btsheal/work/96/f759670d0d6a28537dc4e9bc369162			1	9057691	SRX2568304
2701	3393107.pbs02	download_runs	SRX659839	download_runs (SRX659839)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629994118319	1629994129216	1629994362575	244256	230368		9.8	0.2	56524800.0	110768128.0	56524800.0	110784512.0	1523869274.0	1503646525.0	204653.0	3105.0	41709335.0	1503640840.0	92462.0	246.0	/scratch1/btsheal/work/97/527660964187857dda282111fd3f30			1	41518444	SRX659839
851	3390100.pbs02	download_runs	DRX064462	download_runs (DRX064462)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629987017364	1629987027508	1629987692554	675190	664156		5.3	0.2	59265024.0	113774592.0	59265024.0	113790976.0	2489687920.0	2467772676.0	343041.0	4944.0	41708057.0	2467767003.0	152954.0	270.0	/scratch1/btsheal/work/97/8460291082d9086c5376237f348ea1			1	18186495	DRX064462
4414	3395375.pbs02	download_runs	SRX112868	download_runs (SRX112868)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000663016	1630000677024	1630000815768	152752	132518		3.5	0.2	56508416.0	111312896.0	56508416.0	111329280.0	135530125.0	117707548.0	26064.0	462.0	41710231.0	117701882.0	26795.0	235.0	/scratch1/btsheal/work/97/858fefc72f4a9629ee6e9a100d7cef			1	6684302	SRX112868
