task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	index_bytes	sample_id
7731	3399943.pbs02	kallisto	SRX2996422	kallisto (SRX2996422)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013268594	1630013279558	1630013324868	56274	49534		173.7	0.7	1794658304.0	2222174208.0	1794658304.0	2222206976.0	19874070971.0	6302362241.0	900142.0	60474.0	13581175389.0	2273117.0	497391.0	50.0	/scratch1/btsheal/work/50/5bc2497d1bcf023ccc893bd4174956			139440380	973695034	SRX2996422
2566	3392979.pbs02	kallisto	SRX2248589	kallisto (SRX2248589)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993654116	1629993664722	1629993927607	273491	264778		40.4	3.5	1788538880.0	2219028480.0	1788538880.0	2219061248.0	16133963641.0	5055588654.0	745578.0	58096.0	10114069881.0	2201722.0	388650.0	55.0	/scratch1/btsheal/work/50/5c99b6bfd0dd996bc893fb32ea107b			72015412	973695034	SRX2248589
9623	3402891.pbs02	kallisto	SRX528617	kallisto (SRX528617)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020475279	1630020482397	1630020527379	52100	45291		149.7	0.7	1794609152.0	2222174208.0	1794609152.0	2288263168.0	17327173836.0	5453401392.0	794889.0	58855.0	10909542758.0	2278020.0	293860.0	82.0	/scratch1/btsheal/work/50/6fd58837d43c1bd17725d658257636			88258932	973695034	SRX528617
2826	3393226.pbs02	kallisto	SRX264521	kallisto (SRX264521)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994613428	1629994622716	1629994643275	29847	22440		60.5	3.6	1805516800.0	2233008128.0	1807835136.0	2235727872.0	1770497870.0	267194563.0	151996.0	48963.0	538426026.0	1629560.0	19714.0	45.0	/scratch1/btsheal/work/50/d48cbf9df438cb53faa7ca5e601b20			5890808	973695034	SRX264521
5517	3397052.pbs02	kallisto	SRX1206682	kallisto (SRX1206682)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630004884874	1630004895711	1630005081372	196498	186258		44.0	3.5	1797144576.0	2222174208.0	1797144576.0	2222206976.0	12541186186.0	3858039966.0	597104.0	55812.0	7718884905.0	2245523.0	284108.0	56.0	/scratch1/btsheal/work/50/feed494fd736112b15343505524d26			63323820	973695034	SRX1206682
3033	3393413.pbs02	kallisto	SRX1761477	kallisto (SRX1761477)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995389271	1629995397580	1629995412555	23284	14908		120.0	3.5	1773432832.0	1948475392.0	1773432832.0	2015617024.0	2839008744.0	623762679.0	196152.0	49643.0	1250766189.0	2027588.0	35001.0	77.0	/scratch1/btsheal/work/51/6e6fda11ead48fb6434fb6f8442e68			9944600	973695034	SRX1761477
3185	3393551.pbs02	kallisto	SRX160935	kallisto (SRX160935)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995954497	1629995958972	1629996114268	159771	151419		188.1	3.5	1783128064.0	2219028480.0	1783128064.0	2219061248.0	60566109879.0	19866381518.0	2581776.0	86345.0	39735500294.0	2279370.0	1396547.0	59.0	/scratch1/btsheal/work/51/c4895269af107c2808cddfd8c952a2			232813248	973695034	SRX160935
9281	3402453.pbs02	kallisto	SRX2189174	kallisto (SRX2189174)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630019163726	1630019177755	1630019308893	145167	135064		63.9	3.5	1785380864.0	2219028480.0	1785380864.0	2219061248.0	14095266107.0	4375995757.0	661328.0	56800.0	8754938185.0	2174674.0	311030.0	50.0	/scratch1/btsheal/work/51/d1af4fc8ea3759f7f7bce2937d7d62			49945884	973695034	SRX2189174
4153	3395101.pbs02	kallisto	SRX791666	kallisto (SRX791666)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629999664089	1629999671879	1629999716854	52765	45979		306.2	3.5	1784664064.0	2219028480.0	1784664064.0	2219061248.0	14929403515.0	4653715193.0	695799.0	57330.0	9311029358.0	1848514.0	292975.0	56.0	/scratch1/btsheal/work/51/f7324dba6191f283ef11be33656213			52965724	973695034	SRX791666
9898	3403465.pbs02	kallisto	SRX1583535	kallisto (SRX1583535)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630022048065	1630022055666	1630022152942	104877	95189		157.9	0.7	1796939776.0	2222174208.0	1796939776.0	2222206976.0	37560542906.0	12197868736.0	1631051.0	71719.0	24398455469.0	2289007.0	818848.0	73.0	/scratch1/btsheal/work/52/7452c02b2aa5a5c829268c193267d2			209964028	973695034	SRX1583535
9692	3403003.pbs02	kallisto	SRX4170181	kallisto (SRX4170181)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020726720	1630020734417	1630020746467	19747	12950		134.5	0.7	1794584576.0	2222174208.0	1794584576.0	2222206976.0	2383993871.0	472001449.0	177349.0	49354.0	1921123949.0	1938049.0	36815.0	54.0	/scratch1/btsheal/work/52/9c7612d291785bba9632cea0d61343			7525804	973695034	SRX4170181
5156	3396649.pbs02	kallisto	SRX1074745	kallisto (SRX1074745)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003467070	1630003478706	1630004397349	930279	916186		42.6	3.5	1786146816.0	2215858176.0	1786146816.0	2282999808.0	74255116964.0	24429554289.0	3147491.0	95052.0	49835206546.0	2449592.0	1905630.0	59.0	/scratch1/btsheal/work/52/aeec5697c3301092dd31e93229a93e			278886200	973695034	SRX1074745
1118	3390955.pbs02	kallisto	DRX084246	kallisto (DRX084246)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629988188893	1629988197979	1629988329156	140263	131205		66.4	3.5	1779458048.0	2215858176.0	1779458048.0	2215890944.0	15725994820.0	4919592836.0	728723.0	57840.0	9842090672.0	2195517.0	364010.0	61.0	/scratch1/btsheal/work/52/ce65bffd1ceba3f14651e24d3ef543			49343672	973695034	DRX084246
1132	3390972.pbs02	kallisto	DRX111926	kallisto (DRX111926)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629988240805	1629988248554	1629988354170	113365	106735		69.6	3.5	1784872960.0	2219028480.0	1784872960.0	2219061248.0	10441693070.0	3158192115.0	510340.0	54477.0	6319222826.0	2228710.0	238133.0	58.0	/scratch1/btsheal/work/52/eb807387b63c960989fb7f105537ee			51038220	973695034	DRX111926
7300	3399224.pbs02	kallisto	SRX1734798	kallisto (SRX1734798)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011639550	1630011647310	1630011702791	63241	57402		159.5	0.7	1783803904.0	2219028480.0	1783803904.0	2219061248.0	23146820363.0	7393190599.0	1035391.0	62555.0	14789307161.0	2185031.0	451545.0	67.0	/scratch1/btsheal/work/53/557a437867d2283afd09f1d0f81162			86720648	973695034	SRX1734798
3068	3393444.pbs02	kallisto	SRX705993	kallisto (SRX705993)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995519834	1629995528375	1629995680605	160771	155751		164.5	3.5	1783795712.0	2219028480.0	1783795712.0	2219061248.0	60334805326.0	19789315520.0	2572217.0	86198.0	39581297238.0	2314898.0	1287394.0	63.0	/scratch1/btsheal/work/53/73080fcceb270e7b053f4c7b941dd8			228359920	973695034	SRX705993
3937	3394832.pbs02	kallisto	SRX1734909	kallisto (SRX1734909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998839505	1629998849332	1629998920169	80664	73512		217.6	3.5	1783500800.0	2219028480.0	1783500800.0	2285641728.0	28005587738.0	9012858900.0	1236184.0	65644.0	19002186653.0	2264134.0	558662.0	55.0	/scratch1/btsheal/work/54/140033441262b6fd4c89693260a8ba			105523616	973695034	SRX1734909
9047	3402234.pbs02	kallisto	SRX2512390	kallisto (SRX2512390)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630018288062	1630018296391	1630018471800	183738	174326		69.0	3.5	1778896896.0	2215858176.0	1778896896.0	2282999808.0	20287314091.0	6440110343.0	917223.0	60740.0	12882970186.0	2273268.0	494870.0	51.0	/scratch1/btsheal/work/54/3f526eebad23b7c1d2f9a3ae32b7c4			67860312	973695034	SRX2512390
7869	3400084.pbs02	kallisto	SRX2248283	kallisto (SRX2248283)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013805177	1630013814581	1630013902193	97016	89337		139.6	0.7	1784864768.0	2219028480.0	1784864768.0	2219061248.0	35819720974.0	11617562801.0	1559110.0	70612.0	23237907565.0	2257028.0	837452.0	83.0	/scratch1/btsheal/work/54/996863e1d7346f49a9f215e0699361			133067568	973695034	SRX2248283
9183	3402358.pbs02	kallisto	SRX015844	kallisto (SRX015844)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630018777628	1630018784855	1630018804827	27199	20451		78.7	3.5	1795284992.0	2160533504.0	1796493312.0	2227675136.0	2329782804.0	453622785.0	175109.0	49319.0	911282586.0	1629496.0	35091.0	55.0	/scratch1/btsheal/work/54/9d8093971f6bbb4ffd6e30e57c81cc			8754184	973695034	SRX015844
2332	3392725.pbs02	kallisto	SRX2191071	kallisto (SRX2191071)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629992705469	1629992708294	1629992769143	63674	56920		75.7	3.5	1794723840.0	2222174208.0	1794723840.0	2288263168.0	6030625212.0	1687776065.0	328050.0	51673.0	3378510913.0	2168617.0	112174.0	53.0	/scratch1/btsheal/work/54/a04f544b64b448237ecc229cb4950e			26899172	973695034	SRX2191071
8969	3402165.pbs02	kallisto	SRX2538587	kallisto (SRX2538587)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630018004291	1630018011620	1630018255797	251506	243703		75.1	3.5	1785696256.0	2219028480.0	1785696256.0	2219061248.0	19923930177.0	6318886113.0	902203.0	60506.0	12640714229.0	2177007.0	483782.0	58.0	/scratch1/btsheal/work/54/a298fb48ffe1d23d95925962654105			72244184	973695034	SRX2538587
9771	3403157.pbs02	kallisto	SRX1397943	kallisto (SRX1397943)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630021102458	1630021115720	1630021120871	18413	12604		152.5	0.7	1796509696.0	2222174208.0	1796509696.0	2222206976.0	2773624377.0	601594147.0	193451.0	49602.0	1207176501.0	1653911.0	2080.0	96.0	/scratch1/btsheal/work/54/a2c73438f5ae0be4598ed77eddef59			9674708	973695034	SRX1397943
7505	3399577.pbs02	kallisto	SRX3405390	kallisto (SRX3405390)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630012383966	1630012392112	1630012402033	18067	12824		112.6	0.7	1791520768.0	2219028480.0	1791520768.0	2219061248.0	2317146759.0	449951703.0	174591.0	49316.0	902858098.0	2170676.0	27002.0	89.0	/scratch1/btsheal/work/55/4fe3da36f56f3d284251cef9174926			10262328	973695034	SRX3405390
2911	3393307.pbs02	kallisto	SRX465200	kallisto (SRX465200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994961334	1629994968838	1629994993912	32578	20861		152.1	3.6	1807200256.0	2233008128.0	1807200256.0	2235727872.0	5497694641.0	1510039659.0	306026.0	51334.0	3023223442.0	2075939.0	106413.0	117.0	/scratch1/btsheal/work/55/a7f7871511969789318201f6c6516e			28995564	973695034	SRX465200
